index,Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Location
4067,12/19/2017 02:08:00 PM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Compeer - Schenectady County,650,Adults,(518)464-1511,(518)464-1511,314 Central Avenue,,Albany,NY,12206,N,,,Schenectady,Hudson River,Advocacy/Support Services,Support,Self-Help,"314 Central Avenue
Albany, NY 12206
(42.665219, -73.77302)"
4068,12/19/2017 02:08:00 PM,Seneca County Mental Health Services,415099,Seneca County Mental Health Services,70330,Seneca County Mental Health Services,6894,Transition Management Services,13,Adults,(315)539-1980,(315)539-1980,31 Thurber Drive,,Waterloo,NY,13165,N,,,Seneca,Western New York,Transition Management Services,Support,Care Coordination,"31 Thurber Drive
Waterloo, NY 13165
(42.906298, -76.844816)"
4069,12/19/2017 02:08:00 PM,Family Service League Inc.,149099,Family Service League Inc.,50440,Family Service League Inc.,7171,Intensive Case Management,70,Children Adolescents,(631)427-3700,(631)650-0063,1444 5th Avenue,,Bay Shore,NY,11706,N,,,Suffolk,Long Island,Intensive Case Management,Support,Care Coordination,"1444 5th Avenue
Bay Shore, NY 11706
(40.745565, -73.263906)"
4070,12/19/2017 02:08:00 PM,Gateway Community Industries Inc.,166099,Gateway Community Industries Inc.,40170,Gateway Community Industries Inc.,6061,Transportation,472,,(845)331-1261,(845)331-1261x0269,1 Amy Kay Parkway,,Kingston,NY,12402-5002,N,,,Ulster,Hudson River,Transportation,Support,General Support,"1 Amy Kay Parkway
Kingston, NY 12402-5002
(41.916881, -74.014618)"
4071,12/19/2017 02:08:00 PM,Staten Island Mental Health Society Inc.,436099,Staten Island Mental Health Society Inc.,70770,Staten Island Mental Health Society Inc.,6567,Early Recognition and Screening,4,Adolescents,(718)442-2225,(718)442-2225,669 Castleton Avenue,,Staten Island,NY,10301,N,,,Richmond,New York City,Early Recognition Coordination and Screening Services,Support,General Support,"669 Castleton Avenue
Staten Island, NY 10301
(40.634696, -74.103752)"
4072,12/19/2017 02:08:00 PM,Astor Services for Children & Families,29099,Astor Services for Children & Families,18320,Astor Services for Children & Families,7211,Families Together,45,Children Adolescents,(845)871-1000,(845)340-4105,507 Broadway,Ymca,Kingston,NY,12401,N,,,Ulster,Hudson River,Family Support Services - Children & Family,Support,General Support,"507 Broadway
Kingston, NY 12401
(41.927946, -74.000279)"
4073,12/19/2017 02:08:00 PM,Families on the Move of NYC Inc.,415,Families on the Move of NYC Inc.,47170,Families on the Move of NYC Inc.,7926,Supported Youth Education and Employment Program,3,Children Adolescents,(347)682-4872,(347)682-4870,358 St. Marks Place,,Staten Island,NY,10301,N,,,Richmond,New York City,Vocational Services - Children & Family (C & F),Support,Vocational,"358 St Marks Place
Staten Island, NY 10301
(40.641077, -74.077773)"
4074,12/19/2017 02:08:00 PM,Saratoga County Community Services Board,408099,Saratoga County Community Services Board,70840,Saratoga County Community Services Board,6551,Saratoga County PROS dba Reflections PROS,13,Adults,(518)584-9030,(518)885-4521,135 South Broadway,,Saratoga Springs,NY,12866-4532,Y,,34.0,Saratoga,Hudson River,Comprehensive PROS without Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,"135 South Broadway
Saratoga Springs, NY 12866-4532
(43.070069, -73.788595)"
4075,12/19/2017 02:08:00 PM,Family Service League Inc.,149099,Family Service League Inc.,50440,Family Service League Inc.,7171,Mental Health School Based Clinic Satellite-Woodhull,66,Children Adolescents,(631)427-3700,(631)396-2300,140 Woodhull Road,,Huntington,NY,11743-3761,N,,,Suffolk,Long Island,School Based Mental Health,Support,Education,"140 Woodhull Road
Huntington, NY 11743-3761
(40.870953, -73.41317)"
4076,12/19/2017 02:08:00 PM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,ORANGE C & Y CARE COORDINATION,137,Children,(518)464-1511,(845)615-9019,30 Matthews Street,,Goshen,NY,10924,N,,,Orange,Hudson River,Advocacy/Support Services,Support,Self-Help,"30 Matthews Street
Goshen, NY 10924
(41.397589, -74.336576)"
4077,12/19/2017 02:08:00 PM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Otsego Advocacy,489,,(518)464-1511,(607)433-0002x223,9 River Street,,Oneonta,NY,13820,N,,,Otsego,Central New York,Advocacy/Support Services,Support,Self-Help,"9 River Street
Oneonta, NY 13820
(42.448608, -75.064697)"
4078,12/19/2017 02:08:00 PM,Bethesda House of Schenectady Inc.,852099,Bethesda House of Schenectady Inc.,41800,Bethesda House of Schenectady Inc.,7765,Drop-In Center,1,Children Adults,(518)374-7873,(518)374-7873,834 State Street,,Schenectady,NY,12307,N,,,Schenectady,Hudson River,Drop In Centers,Support,Self-Help,"834 State Street
Schenectady, NY 12307
(42.806515, -73.933558)"
4079,12/19/2017 02:08:00 PM,Visiting Nurse Service of New York,19650,Visiting Nurse Service of New York,19650,Visiting Nurse/NY - Community Health Service,7617,Visiting Nurse Queens ACT Program,470,Adults,(212)609-1588,(718)318-8030,1600 Central Avenue,,Far Rockaway,NY,11691-4000,Y,,36.0,Queens,New York City,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,"1600 Central Avenue
Far Rockaway, NY 11691-4000
(40.605087, -73.752059)"
4080,12/19/2017 02:08:00 PM,NAMI Sullivan County NY,50,NAMI Sullivan County NY,14870,NAMI Sullivan County NY,8014,FAMH - Compeer,500,Adults,(845)794-1029,(845)794-1029,20 Crystal Street,,Monticello,NY,12701,N,,,Sullivan,Hudson River,Advocacy/Support Services,Support,Self-Help,"20 Crystal Street
Monticello, NY 12701
(41.663358, -74.687722)"
4081,12/19/2017 02:08:00 PM,NYC Department of Education,348099,NYC Department of Education,17280,NYC Department of Education,7837,Mobile Response Team - Mental Health,1,Children Adolescents,(718)935-5439,(347)396-7070,4209 28 Strret,,Queens,NY,11101,N,,,Queens,New York City,School Based Mental Health,Support,Education,"4209 28
Queens, NY 11101
(40.749488, -73.939294)"
4082,12/19/2017 02:08:00 PM,Steuben County Community Mental Health Center,439099,Steuben County Community Mental Health Center,70640,Steuben County Community Mental Health Center,6890,Health  Home Care Management C&Y,31,Children Adolescents,(607)664-2255,(607)664-2548,115 Liberty Street,,Bath,NY,14810,N,,,Steuben,Western New York,Health Home Care Management,Support,Care Coordination,"115 Liberty Street
Bath, NY 14810
(42.335965, -77.318127)"
4083,12/19/2017 02:08:00 PM,Mental Health Association of Westchester County,272099,Mental Health Association of Westchester Coun,14220,Mental Health Association of Westchester Coun,6313,Health Home C&Y Non Medicaid Care Management,26,Children Adolescents,(914)345-5900,(914)345-5900x7519,580 White Plains Road,Suite 510,Tarrytown,NY,10591-5198,N,,,Westchester,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,"580 White Plains Road
Tarrytown, NY 10591-5198
(41.062629, -73.838001)"
4084,12/19/2017 02:08:00 PM,Mental Health Association of NYC,771099,Mental Health Association of NYC,19080,Mental Health Association of NYC,7957,Adolescent Skills Center Queens,26,Adolescents,(212)254-0333,(646)738-5131,29-46 Northern Blvd,2nd Floor,Long Island City,NY,11101,N,,,Queens,New York City,Vocational Services - Children & Family (C & F),Support,Vocational,"29 46 Northern Blvd
Long Island City, NY 11101
(40.749585, -73.936219)"
4085,12/19/2017 02:08:00 PM,FW of Saratoga Inc.,183099,FW of Saratoga Inc.,81700,FW of Saratoga Inc.,7344,FW-Saratoga Adult Partial Hospital Program,300,Adults,(518)584-3600,(518)584-3600x3536,30 Crescent Avenue,Building #9 - Algonquin,Saratoga Springs,NY,12866,Y,1.0,36.0,Saratoga,Hudson River,Partial Hospitalization,Outpatient,Partial Hospitalization,"30 Crescent Avenue
Saratoga Springs, NY 12866
(43.058364, -73.783423)"
4086,12/19/2017 02:08:00 PM,Burnt Hills-Ballston Lake Community Human Services,798099,Burnt Hills-Ballston Lake Community Human Svs,26110,Burnt Hills-Ballston Lake Community Human Svs,7472,Community Human Services Respite,2,Children Adolescents Adults,(518)399-4624,(518)399-4624,543 Saratoga Road,,Glenville,NY,12302,N,,,Schenectady,Hudson River,Respite Services,Support,General Support,"543 Saratoga Road
Glenville, NY 12302
(42.894246, -73.918985)"
4087,12/19/2017 02:08:00 PM,Lakeview Health Services Inc.,251099,Lakeview Health Services Inc.,10490,Lakeview Health Services Inc.,7036,Ontario Psychosocial Club,502,,(315)789-5501,(315)789-0550,611 W. Washington Street,,Geneva,NY,14456,N,,,Ontario,Western New York,Psychosocial Club,Support,Self-Help,"611 W Washington Street
Geneva, NY 14456
(42.859924, -77.006807)"
4088,12/19/2017 02:08:00 PM,Schoharie County Community Mental Health Center,413099,Schoharie County Community Mental Health Ctr,70740,Schoharie County Community Mental Health Ctr,6885,Advocacy Services,9,Children Adolescents Adults,(518)295-8336,(518)295-8336,113 Park Place,C/O Schoharie County Community Mhc,Schoharie,NY,12157,N,,,Schoharie,Hudson River,Advocacy/Support Services,Support,Self-Help,"113 Park Place
Schoharie, NY 12157
(42.702956, -74.310934)"
4089,12/19/2017 02:08:00 PM,Sullivan County Department of Community Services,448099,Sullivan County Department of Community Serv.,70170,Sullivan County Department of Community Serv.,6891,Sullivan County Mental Health Clinic,100,Children Adolescents Adults,(845)292-8770,(845)292-8770x2096,20 Community Lane,,Liberty,NY,12754-2851,Y,,36.0,Sullivan,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"20 Community Lane
Liberty, NY 12754-2851
(41.796085, -74.709537)"
4090,12/19/2017 02:08:00 PM,Transitional Services Association Inc.,464099,Transitional Services Association Inc.,50590,Transitional Services Association Inc.,7139,Respite Care,472,Adults,(518)587-6193,(518)584-2746,95 Van Dam Street,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Respite Services,Support,General Support,"95 Van Dam Street
Saratoga Springs, NY 12866
(43.085447, -73.78933)"
4091,12/19/2017 02:08:00 PM,Schuyler County Mental Health Services,414099,Schuyler County Mental Health Services,70160,Schuyler County Mental Health Services,6946,Schuyler County Mental Health Services - HH CM,25,Adults,(607)535-8290,(607)535-8282,106 S. Perry Street,Suite #4,Watkins Glen,NY,14891,N,,,Schuyler,Western New York,Health Home Care Management,Support,Care Coordination,"106 S Perry Street
Watkins Glen, NY 14891
(42.376224, -76.865134)"
4092,12/19/2017 02:08:00 PM,NYS ARC Yates County Chapter,148,NYS ARC Yates County Chapter,20220,NYS ARC Yates County Chapter,8647,Keuka Lake Enterprises Services Division,1,Adults,(315)536-7447,(315)536-1274,226 Sheppard Street,,Penn Yan,NY,14527,N,,,Yates,Western New York,Work Program,Support,Vocational,"226 Sheppard Street
Penn Yan, NY 14527
(42.668799, -77.054605)"
4093,12/19/2017 02:08:00 PM,Lakeview Health Services Inc.,251099,Lakeview Health Services Inc.,10490,Lakeview Health Services Inc.,7036,Ontario Transitional CM,485,Adults,(315)789-5501,(315)789-0550,611 W. Washington Street,,Geneva,NY,14456,N,,,Ontario,Western New York,Transition Management Services,Support,Care Coordination,"611 W Washington Street
Geneva, NY 14456
(42.859924, -77.006807)"
4094,12/19/2017 02:08:00 PM,Otsego County Community Services Board,341099,Otsego County Community Services Board,70120,Otsego County Community Services Board,6635,Otsego County Mental Health Clinic,100,Children Adolescents Adults,(607)433-2343,(607)433-2343,242 Main Street,,Oneonta,NY,13820,Y,,36.0,Otsego,Central New York,Clinic Treatment,Outpatient,Clinic Treatment,"242 Main Street
Oneonta, NY 13820
(42.454112, -75.061736)"
4095,12/19/2017 02:08:00 PM,Shelters of Saratoga,200099,Shelters of Saratoga,29490,Shelters of Saratoga,7826,Shelters Saratoga - Non Medicaid CC,2,Adults,(518)581-1097,(518)581-1097,14 Walworth Street,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,"14 Walworth Street
Saratoga Springs, NY 12866
(43.080823, -73.791866)"
4096,12/19/2017 02:08:00 PM,Projects to Empower and Organize the Psychiatrically Labeled  Inc,678099,Projects to Empower and Organize the Psychiat,15820,Projects to Empower and Organize the Psychiat,9012,Expanded Community Support Adult,14,Adults,(845)452-2728,(845)795-2346,126 Innis Avenue,,Poughkeepsie,NY,12601,N,,,Orange,Hudson River,Outreach,Support,General Support,"126 Innis Avenue
Poughkeepsie, NY 12601
(41.704946, -73.904498)"
4097,12/19/2017 02:08:00 PM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,Respite Services,8,Children Adolescents,(315)782-1777,(315)393-4610,110 Ogden Street,,Ogdensburg,NY,13669,N,,,St. Lawrence,Central New York,Respite Services,Support,General Support,"110 Ogden Street
Ogdensburg, NY 13669
(44.690461, -75.497383)"
4098,12/19/2017 02:08:00 PM,Elmira Psychiatric Center,134099,Elmira Psychiatric Center,90250,Elmira Psychiatric Center,35,Elmira PC Tioga - HHCM,39,Adults,(607)737-4711,(607)565-4327,80 William Donnelly Parkway,Flicm,Waverly,NY,14892,N,,,Tioga,Western New York,Health Home Care Management,Support,Care Coordination,"80 William Donnelly Parkway
Waverly, NY 14892
(42.334252, -77.657348)"
4099,12/19/2017 02:08:00 PM,Unlimited Possibilities Inc.,135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,Assisted Competitive Employment (ACE),421,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Assisted Competitive Employment,Support,Vocational,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
4100,12/19/2017 02:08:00 PM,Steuben County Community Mental Health Center,439099,Steuben County Community Mental Health Center,70640,Steuben County Community Mental Health Center,6890,Advocacy - Training for Local Law Enforcement,29,,(607)664-2255,(607)664-2255,115 Liberty St.,,Bath,NY,14810,N,,,Steuben,Western New York,Advocacy/Support Services,Support,Self-Help,"115 Liberty St
Bath, NY 14810
(42.335965, -77.318127)"
4101,12/19/2017 02:08:00 PM,Ellis Hospital,135099,Ellis Hospital,85090,Ellis Hospital,6525,Ellis Child and Adolescent Treatment Services,10,Children Adolescents,(518)243-4000,(518)382-2290,624 Mcclellan Street,,Schenectady,NY,12304-1020,Y,,36.0,Schenectady,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"624 Mcclellan Street
Schenectady, NY 12304-1020
(42.805615, -73.916929)"
4102,12/19/2017 02:08:00 PM,Pilgrim Psychiatric Center,340099,Pilgrim Psychiatric Center,90120,Pilgrim Psychiatric Center,13,Suffolk County Mobile Crisis Team,34,Children Adults,(631)761-3500,(631)761-3303,998 Crooked Hill Road,Building 72,West Brentwood,NY,11717,N,,,Suffolk,Long Island,Crisis  Intervention,Emergency,Crisis,"998 Crooked Hill Road
West Brentwood, NY 11717
(40.80409, -73.286926)"
4103,12/19/2017 02:08:00 PM,NYS ARC Seneca-Cayuga County Chapter,119,NYS ARC Seneca-Cayuga County Chapter,40880,NYS ARC Seneca-Cayuga County Chapter,7141,CASE MANAGEMENT,4,Adults,(315)539-5067,(315)539-5067,1083 Waterloo Geneva Rd,,Waterloo,NY,13165,N,,,Seneca,Western New York,Non-Medicaid Care Coordination,Support,Care Coordination,"1083 Waterloo Geneva Rd
Waterloo, NY 13165
(42.899575, -76.89311)"
4104,12/19/2017 02:08:00 PM,The ARC of Orleans County dba ARC of Genesee Orleans,333099,The ARC of Orleans County dba ARC of Genesee,20080,The ARC of Orleans County dba ARC of Genesee,8045,Ongoing Integrated Supported Employment Services,1,Adults,(585)589-5516,(585)589-5516x223,122 Caroline Street,,Albion,NY,14411-0439,N,,,Orleans,Western New York,Ongoing Integrated Supported Employment Services,Support,Vocational,"122 Caroline Street
Albion, NY 14411-0439
(43.249508, -78.188739)"
4105,12/19/2017 02:08:00 PM,Independent Living Inc.,808099,Independent Living Inc.,16650,Independent Living Inc.,8581,Hospital Transition and Diversion - Sullivan County,11,Adults,(845)565-1162,(845)794-3322,10 Prince Street,,Monticello,NY,12701,N,,,Sullivan,Hudson River,Crisis  Intervention,Emergency,Crisis,"10 Prince Street
Monticello, NY 12701
(41.65525, -74.68981)"
4106,12/19/2017 02:08:00 PM,Saratoga Center for the Family Inc.,179099,Saratoga Center for the Family Inc.,44140,Saratoga Center for the Family Inc.,7824,Advocacy/Support Services,1,Children Adolescents Adults,(518)587-8008,(518)587-8008,359 Ballston Avenue,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Advocacy/Support Services,Support,Self-Help,"359 Ballston Avenue
Saratoga Springs, NY 12866
(43.062833, -73.799862)"
4107,12/19/2017 02:08:00 PM,Warren-Washington Association for Mental Health Inc.,490099,Warren-Washington Association for Mental Heal,14040,Warren-Washington Association for Mental Heal,7035,Work Program,7,Adults,(518)747-2284,(518)793-4799x272,230 Maple Street,,Glens Falls,NY,12801,N,,,Warren,Hudson River,Work Program,Support,Vocational,"230 Maple Street
Glens Falls, NY 12801
(43.312022, -73.63216)"
4108,12/19/2017 02:08:00 PM,Richmond Medical Center dba Richmond University Medical Center,845099,Richmond Medical Center dba Richmond UMC,45720,Richmond Medical Center dba Richmond UMC,7749,Bayley Seton - St. George Clinic,5,Adults,(718)818-1234,(718)818-5777,1130 South Avenue,1st Floor,Staten Island,NY,10314-3410,Y,,36.0,Richmond,New York City,Clinic Treatment,Outpatient,Clinic Treatment,"1130 South Avenue
Staten Island, NY 10314-3410
(40.612496, -74.175502)"
4109,12/19/2017 02:08:00 PM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Orange Consumer Project,426,,(518)464-1511,(845)615-9019,30 Matthews Street,Suite 204,Goshen,NY,10924-1984,N,,,Orange,Hudson River,Drop In Centers,Support,Self-Help,"30 Matthews Street
Goshen, NY 10924-1984
(41.397589, -74.336576)"
4110,12/19/2017 02:08:00 PM,Goodwill Industries of Greater New York Inc.,598099,Goodwill Industries of Greater New York Inc.,40460,Goodwill Industries of Greater New York Inc.,6329,Goodwill PROS Rebound,3,Adults,(718)728-5400,(718)728-5400,4-21 27th Avenue,,Astoria,NY,11102-4510,Y,,36.0,Queens,New York City,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,"4 21 27th Avenue
Astoria, NY 11102-4510
(40.784048, -73.917088)"
4111,12/19/2017 02:08:00 PM,Mental Health Association in Ulster County,297099,Mental Health Association in Ulster County,40160,Mental Health Association in Ulster County,7250,MH Assoc - Family Support,471,Children Adolescents Adults,(845)336-4747,,221 Tuytenbridge Road,,Lake Katrine,NY,12449,N,,,Ulster,Hudson River,Family Support Services - Children & Family,Support,General Support,"221 Tuytenbridge Road
Lake Katrine, NY 12449
(41.985012, -73.983855)"
4112,12/19/2017 02:08:00 PM,Franziska Racker Centers Inc.,447099,Franziska Racker Centers Inc.,22030,Franziska Racker Centers Inc.,6089,Care Coordination,9,Children,(607)272-5891,(607)272-5891,3226 Wilkins Road,,Ithaca,NY,14850,N,,,Tompkins,Western New York,Health Home Care Management,Support,Care Coordination,"3226 Wilkins Road
Ithaca, NY 14850
(42.492151, -76.558081)"
4113,12/19/2017 02:08:00 PM,Bikur Cholim Inc.,780099,Bikur Cholim Inc.,20470,Bikur Cholim Inc.,7220,Bikur Cholim Mental Health Clinic,110,Children Adolescents Adults,(845)425-5252,(845)425-5252x300,25 Robert Pitt Drive,Suite 101,Monsey,NY,10952-3366,Y,,36.0,Rockland,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"25 Robert Pitt Drive
Monsey, NY 10952-3366
(41.110591, -74.065006)"
4114,12/19/2017 02:08:00 PM,Jewish Board of Family & Children's Services,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Madeleine Borg Staten Island Counseling Center,104,Children Adolescents Adults,(212)582-9100,(718)761-9800,1765 South Avenue,,Staten Island,NY,10314,Y,,36.0,Richmond,New York City,Clinic Treatment,Outpatient,Clinic Treatment,"1765 South Avenue
Staten Island, NY 10314
(40.601416, -74.193675)"
4115,12/19/2017 02:08:00 PM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,ORANGE COUNTY HOME BASED CRISIS INTERVENTION,146,Children,(518)464-1511,(845)615-9019,30 Matthews Street,,Goshen,NY,10924,N,,,Orange,Hudson River,Home Based Crisis Intervention,Emergency,Crisis,"30 Matthews Street
Goshen, NY 10924
(41.397589, -74.336576)"
4116,12/19/2017 02:08:00 PM,Unlimited Possibilities Inc.,135,Unlimited Possibilities Inc.,40620,Unlimited Possibilities Inc.,7128,ISE Ongoing Integrated Supported Employment,423,Adults,(518)587-2851,(518)587-2851,36 Cady Hill Blvd,,Saratoga Springs,NY,12866,N,,,Saratoga,Hudson River,Ongoing Integrated Supported Employment Services,Support,Vocational,"36 Cady Hill Blvd
Saratoga Springs, NY 12866
(43.062381, -73.822056)"
4117,12/19/2017 02:08:00 PM,Access: Supports for Living Inc.,324099,Access: Supports for Living Inc.,40310,Access: Supports for Living Inc.,7205,Ulster Crisis Intervention Program,36,Children Adolescents Adults,(845)692-4454,(845)692-4454x7104,16-24 Union Street,,Middletown,NY,10940,N,,,Ulster,Hudson River,Crisis  Intervention,Emergency,Crisis,"16 24 Union Street
Middletown, NY 10940
(41.44708, -74.422198)"
4118,12/19/2017 02:08:00 PM,Rockland Children's Psychiatric Center,926099,Rockland Children's Psychiatric Center,90220,Rockland Children's Psychiatric Center,26,Psychiatric Inpatient Unit,503,Adolescents,(845)359-7400,(845)680-4000,2 First Avenue,,Orangeburg,NY,10962,N,,,Rockland,Hudson River,State Psychiatric Center Inpatient,Inpatient,State Psychiatric Center Inpatient,"2 First Avenue
Orangeburg, NY 10962
(41.046076, -73.96979)"
4119,12/19/2017 02:08:00 PM,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,16,Rockland PC Rockland - HHCM,183,Adults,(845)359-1000,(845)680-8045,140 Old Orangeburg Road,Building 57,Orangeburg,NY,10962,N,,,Rockland,Hudson River,Health Home Care Management,Support,Care Coordination,"140 Old Orangeburg Road
Orangeburg, NY 10962
(41.044479, -73.969781)"
4120,12/19/2017 02:08:00 PM,Access: Supports for Living Inc.,324099,Access: Supports for Living Inc.,40310,Access: Supports for Living Inc.,7205,Outreach,41,Children,(845)692-4454,(845)343-8100,225 Dolson Avenue,Suite 403,Middletown,NY,10940,N,,,Orange,Hudson River,Outreach,Support,General Support,"225 Dolson Avenue
Middletown, NY 10940
(41.424374, -74.428712)"
4121,12/19/2017 02:08:00 PM,Human Development Services of Westchester Inc.,185099,Human Development Svcs. of Westchester Inc.,14550,Human Development Svcs. of Westchester Inc.,7738,Psychosocial Club - HOPE,470,,(914)835-8906,(914)939-2878,100 Abendroth Avenue,,Port Chester,NY,10573,N,,,Westchester,Hudson River,Psychosocial Club,Support,Self-Help,"100 Abendroth Avenue
Port Chester, NY 10573
(41.003626, -73.659828)"
4122,12/19/2017 02:08:00 PM,Federation of Organizations for the New York State Mentally Disabled Inc.,514099,Federation of Org. f/t NYS Ment.Disabled Inc,16290,Federation of Org. f/t NYS Ment.Disabled Inc,8032,IBR Case Management Bridger Program,40,Adults,(631)669-5355,(631)236-4325,998 Crooked Hill Road,,West Brentwood,NY,11717,N,,,Suffolk,Long Island,On-Site Rehabilitation,Support,General Support,"998 Crooked Hill Road
West Brentwood, NY 11717
(40.80409, -73.286926)"
4123,12/19/2017 02:08:00 PM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,CSS Transportation - Otsego County,510,,(518)464-1511,(518)464-1511,99 Main Street,,Oneonta,NY,13820,N,,,Otsego,Central New York,Transportation,Support,General Support,"99 Main Street
Oneonta, NY 13820
(42.451876, -75.063859)"
4124,12/19/2017 02:08:00 PM,Unity House of Troy Inc.,480099,Unity House of Troy Inc.,40230,Unity House of Troy Inc.,6447,Young adult case management,3,Adults,(518)274-2633,(518)272-1611,2431 6th Avenue,,Troy,NY,12180,N,,,Rensselaer,Hudson River,Advocacy/Support Services,Support,Self-Help,"2431 6th Avenue
Troy, NY 12180
(42.7402, -73.683293)"
4125,12/19/2017 02:08:00 PM,The Fortune Society Inc.,368,The Fortune Society Inc.,1523,The Fortune Society Inc.,8095,The Better Living Center,1,Adults,(212)691-7554,(212)691-7554,29-76 Northern Boulevard,2nd Floor,Long Island City,NY,11101-2713,Y,,36.0,Queens,New York City,Clinic Treatment,Outpatient,Clinic Treatment,"29 76 Northern Boulevard
Long Island City, NY 11101-2713
(40.749585, -73.936219)"
4126,12/19/2017 02:08:00 PM,Staten Island Mental Health Society Inc.,436099,Staten Island Mental Health Society Inc.,70770,Staten Island Mental Health Society Inc.,6567,Day Treatment North,300,Children Adolescents,(718)442-2225,(718)442-2225,669 Castleton Avenue,,Staten Island,NY,10301,Y,,36.0,Richmond,New York City,Day Treatment,Outpatient,Day Treatment,"669 Castleton Avenue
Staten Island, NY 10301
(40.634696, -74.103752)"
4127,12/19/2017 02:08:00 PM,Federation of Organizations for the New York State Mentally Disabled Inc.,514099,Federation of Org. f/t NYS Ment.Disabled Inc,16290,Federation of Org. f/t NYS Ment.Disabled Inc,8032,Federation of Organizations Recovery Concepts West,89,Adults,(631)669-5355,(631)552-4240,1375 Akron Street,,Copiague,NY,11726-2931,Y,,36.0,Suffolk,Long Island,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,"1375 Akron Street
Copiague, NY 11726-2931
(40.682787, -73.390638)"
4128,12/19/2017 02:08:00 PM,Schoharie County Community Action Program Inc.,829099,Schoharie County Community Action Program In,45170,Schoharie County Community Action Program In,7852,Family & Support Services,4,Children Adolescents,(518)234-2568,(518)234-0261,795 East Main Street,Suite 5,Cobleskill,NY,12043,N,,,Schoharie,Hudson River,Family Support Services - Children & Family,Support,General Support,"795 East Main Street
Cobleskill, NY 12043
(42.680063, -74.473627)"
4129,12/19/2017 02:08:00 PM,Association for Mental Health and Wellness Inc.,548099,Association for Mental Health and Wellness I,16540,Association for Mental Health and Wellness I,8587,Pollack Center for Recovery and Wellness,6,Adults,(631)471-7242,(631)471-7242,939 Johnson Avenue,,Ronkonkoma,NY,11779-6066,Y,,36.0,Suffolk,Long Island,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,"939 Johnson Avenue
Ronkonkoma, NY 11779-6066
(40.807643, -73.12145)"
4130,12/19/2017 02:08:00 PM,Richmond Medical Center dba Richmond University Medical Center,845099,Richmond Medical Center dba Richmond UMC,45720,Richmond Medical Center dba Richmond UMC,7749,Harbor Terrace Clinic,1,Adults,(718)818-1234,(718)876-1272,110 Henderson Avenue,Harbor Terr. Adult Home&Asst Living,Staten Island,NY,10310,Y,,36.0,Richmond,New York City,Clinic Treatment,Outpatient,Clinic Treatment,"110 Henderson Avenue
Staten Island, NY 10310
(40.640607, -74.09579)"
4131,12/19/2017 02:08:00 PM,Genesee County Mental Health Association,603099,Genesee County Mental Health Association,18550,Genesee County Mental Health Association,8683,Orleans Advocacy Services,5,Adults,(585)344-2611,(585)344-2611,243 South Main Street,Suite 101,Albion,NY,14411,N,,,Orleans,Western New York,Advocacy/Support Services,Support,Self-Help,"243 South Main Street
Albion, NY 14411
(43.238413, -78.193953)"
